0,0.5,0,0,0,0,0,0,0,22,33,44,244,99.5
0,0,0.75,0,0,0,0,0,0,22,33,44,244.5,99.75
0,0,0,1,0,0,0,0,0,22,33,44,245,100
0,0.5,0.75,0,0,0,0,0,0,22,33,44,245.5,100.25
0,0.5,0,1,0,0,0,0,0,22,33,44,246,100.5
0,0,0.75,1,0,0,0,0,0,22,33,44,246.5,100.75
0.25,0,0.75,1,0,0,0,0,0,22,33,44,247,101
0,0.5,0.75,1,0,0,0,0,0,22,33,44,247.5,101.25
0.25,0.5,0.75,1,0,0,0,0,0,22,33,44,248,101.5
0,0,0,0,0,2.75,0,0,0,22,33,44,248.5,101.75
0.25,0,0,0,0,2.75,0,0,0,22,33,44,249,102
0,0.5,0,0,0,2.75,0,0,0,22,33,44,249.5,102.25
0,0,0.75,0,0,2.75,0,0,0,22,33,44,250,102.5
0,0,0,1,0,2.75,0,0,0,22,33,44,250.5,102.75
0,0.5,0.75,0,0,2.75,0,0,0,22,33,44,251,103
0,0.5,0,1,0,2.75,0,0,0,22,33,44,251.5,103.25
0,0,0.75,1,0,2.75,0,0,0,22,33,44,252,103.5
0.25,0,0.75,1,0,2.75,0,0,0,22,33,44,252.5,103.75
0,0.5,0.75,1,0,2.75,0,0,0,22,33,44,253,104
0.25,0.5,0.75,1,0,2.75,0,0,0,22,33,44,253.5,104.25
0,0,0,0,0,0,0,5.5,0,22,33,44,254,104.5
0.25,0,0,0,0,0,0,5.5,0,22,33,44,254.5,104.75
0,0.5,0,0,0,0,0,5.5,0,22,33,44,255,105
0,0,0.75,0,0,0,0,5.5,0,22,33,44,255.5,105.25
0,0,0,1,0,0,0,5.5,0,22,33,44,256,105.5
0,0.5,0.75,0,0,0,0,5.5,0,22,33,44,256.5,105.75
0,0.5,0,1,0,0,0,5.5,0,22,33,44,257,106
0,0,0.75,1,0,0,0,5.5,0,22,33,44,257.5,106.25
0.25,0,0.75,1,0,0,0,5.5,0,22,33,44,258,106.5
0,0.5,0.75,1,0,0,0,5.5,0,22,33,44,258.5,106.75
0.25,0.5,0.75,1,0,0,0,5.5,0,22,33,44,259,107
0,0,0,0,0,2.75,0,5.5,0,22,33,44,259.5,107.25
0.25,0,0,0,0,2.75,0,5.5,0,22,33,44,260,107.5
0,0.5,0,0,0,2.75,0,5.5,0,22,33,44,260.5,107.75
0,0,0.75,0,0,2.75,0,5.5,0,22,33,44,261,108
0,0,0,1,0,2.75,0,5.5,0,22,33,44,261.5,108.25
0,0.5,0.75,0,0,2.75,0,5.5,0,22,33,44,262,108.5
0,0.5,0,1,0,2.75,0,5.5,0,22,33,44,262.5,108.75
0,0,0.75,1,0,2.75,0,5.5,0,22,33,44,263,109
0.25,0,0.75,1,0,2.75,0,5.5,0,22,33,44,263.5,109.25
0,0.5,0.75,1,0,2.75,0,5.5,0,22,33,44,264,109.5
0.25,0.5,0.75,1,0,2.75,0,5.5,0,22,33,44,264.5,109.75
0,0,0,0,0,0,0,0,11,22,33,44,265,110
0.25,0,0,0,0,0,0,0,11,22,33,44,265.5,110.25
0,0.5,0,0,0,0,0,0,11,22,33,44,266,110.5
0,0,0.75,0,0,0,0,0,11,22,33,44,266.5,110.75
0,0,0,1,0,0,0,0,11,22,33,44,267,111
0,0.5,0.75,0,0,0,0,0,11,22,33,44,267.5,111.25
0,0.5,0,1,0,0,0,0,11,22,33,44,268,111.5
0,0,0.75,1,0,0,0,0,11,22,33,44,268.5,111.75
0.25,0,0.75,1,0,0,0,0,11,22,33,44,269,112
0,0.5,0.75,1,0,0,0,0,11,22,33,44,269.5,112.25
0.25,0.5,0.75,1,0,0,0,0,11,22,33,44,270,112.5
0,0,0,0,0,2.75,0,0,11,22,33,44,270.5,112.75
0.25,0,0,0,0,2.75,0,0,11,22,33,44,271,113
0,0.5,0,0,0,2.75,0,0,11,22,33,44,271.5,113.25
0,0,0.75,0,0,2.75,0,0,11,22,33,44,272,113.5
0,0,0,1,0,2.75,0,0,11,22,33,44,272.5,113.75
0,0.5,0.75,0,0,2.75,0,0,11,22,33,44,273,114
0,0.5,0,1,0,2.75,0,0,11,22,33,44,273.5,114.25
0,0,0.75,1,0,2.75,0,0,11,22,33,44,274,114.5
0.25,0,0.75,1,0,2.75,0,0,11,22,33,44,274.5,114.75
0,0.5,0.75,1,0,2.75,0,0,11,22,33,44,275,115
0.25,0.5,0.75,1,0,2.75,0,0,11,22,33,44,275.5,115.25
0,0,0,0,0,0,0,5.5,11,22,33,44,276,115.5
0.25,0,0,0,0,0,0,5.5,11,22,33,44,276.5,115.75
0,0.5,0,0,0,0,0,5.5,11,22,33,44,277,116
0,0,0.75,0,0,0,0,5.5,11,22,33,44,277.5,116.25
0,0,0,1,0,0,0,5.5,11,22,33,44,278,116.5
0,0.5,0.75,0,0,0,0,5.5,11,22,33,44,278.5,116.75
0,0.5,0,1,0,0,0,5.5,11,22,33,44,279,117
0,0,0.75,1,0,0,0,5.5,11,22,33,44,279.5,117.25
0.25,0,0.75,1,0,0,0,5.5,11,22,33,44,280,117.5
0,0.5,0.75,1,0,0,0,5.5,11,22,33,44,280.5,117.75
0.25,0.5,0.75,1,0,0,0,5.5,11,22,33,44,281,118
0,0,0,0,0,2.75,0,5.5,11,22,33,44,281.5,118.25
0.25,0,0,0,0,2.75,0,5.5,11,22,33,44,282,118.5
0,0.5,0,0,0,2.75,0,5.5,11,22,33,44,282.5,118.75
0,0,0.75,0,0,2.75,0,5.5,11,22,33,44,283,119
0,0,0,1,0,2.75,0,5.5,11,22,33,44,283.5,119.25
0,0.5,0.75,0,0,2.75,0,5.5,11,22,33,44,284,119.5
0,0.5,0,1,0,2.75,0,5.5,11,22,33,44,284.5,119.75
0,0,0.75,1,0,2.75,0,5.5,11,22,33,44,285,120
0.25,0,0.75,1,0,2.75,0,5.5,11,22,33,44,285.5,120.25
0,0.5,0.75,1,0,2.75,0,5.5,11,22,33,44,286,120.5
0.25,0.5,0.75,1,0,2.75,0,5.5,11,22,33,44,286.5,120.75
0,0,0,0,0,0,5.5,5.5,11,22,33,44,287,121
0.25,0,0,0,0,0,5.5,5.5,11,22,33,44,287.5,121.25
0,0.5,0,0,0,0,5.5,5.5,11,22,33,44,288,121.5
0,0,0.75,0,0,0,5.5,5.5,11,22,33,44,288.5,121.75
0,0,0,1,0,0,5.5,5.5,11,22,33,44,289,122
0,0.5,0.75,0,0,0,5.5,5.5,11,22,33,44,289.5,122.25
0,0.5,0,1,0,0,5.5,5.5,11,22,33,44,290,122.5
0,0,0.75,1,0,0,5.5,5.5,11,22,33,44,290.5,122.75
0.25,0,0.75,1,0,0,5.5,5.5,11,22,33,44,291,123
0,0.5,0.75,1,0,0,5.5,5.5,11,22,33,44,291.5,123.25
0.25,0.5,0.75,1,0,0,5.5,5.5,11,22,33,44,292,123.5
0,0,0,0,0,2.75,5.5,5.5,11,22,33,44,292.5,123.75
0.25,0,0,0,0,2.75,5.5,5.5,11,22,33,44,293,124
0,0.5,0,0,0,2.75,5.5,5.5,11,22,33,44,293.5,124.25
0,0,0.75,0,0,2.75,5.5,5.5,11,22,33,44,294,124.5
0,0,0,1,0,2.75,5.5,5.5,11,22,33,44,294.5,124.75
0,0.5,0.75,0,0,2.75,5.5,5.5,11,22,33,44,295,125
0,0.5,0,1,0,2.75,5.5,5.5,11,22,33,44,295.5,125.25
0,0,0.75,1,0,2.75,5.5,5.5,11,22,33,44,296,125.5
0.25,0,0.75,1,0,2.75,5.5,5.5,11,22,33,44,296.5,125.75
0,0.5,0.75,1,0,2.75,5.5,5.5,11,22,33,44,297,126
0.25,0.5,0.75,1,0,2.75,5.5,5.5,11,22,33,44,297.5,126.25
0,0,0,0,2.75,2.75,5.5,5.5,11,22,33,44,298,126.5
0.25,0,0,0,2.75,2.75,5.5,5.5,11,22,33,44,298.5,126.75
0,0.5,0,0,2.75,2.75,5.5,5.5,11,22,33,44,299,127
0,0,0.75,0,2.75,2.75,5.5,5.5,11,22,33,44,299.5,127.25
0,0,0,1,2.75,2.75,5.5,5.5,11,22,33,44,300,127.5
0,0.5,0.75,0,2.75,2.75,5.5,5.5,11,22,33,44,300.5,127.75
0,0.5,0,1,2.75,2.75,5.5,5.5,11,22,33,44,301,128
0,0,0.75,1,2.75,2.75,5.5,5.5,11,22,33,44,301.5,128.25
0.25,0,0.75,1,2.75,2.75,5.5,5.5,11,22,33,44,302,128.5
0,0.5,0.75,1,2.75,2.75,5.5,5.5,11,22,33,44,302.5,128.75
0.25,0.5,0.75,1,2.75,2.75,5.5,5.5,11,22,33,44,303,129
